id,name,img,grade,lat,lng,phoneNumber,address
27,린 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220406_1%2F1649251064148vRySq_JPEG%2FKakaoTalk_20220317_130016124.jpg,,37.5894287157696,127.097102815176,,"서울특별시 중랑구 용마산로 426, 광진빌딩 2층 (면목동)"
28,코어스트롱 중랑구청점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220422_90%2F16506178026167xsOQ_JPEG%2FIMG_0134.jpg,4.56,37.6073860355769,127.097061714442,02-435-0062,"서울특별시 중랑구 봉화산로 218, 지하2층 (신내동)"
29,리얼타임 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211224_63%2F16403531721263wQ93_JPEG%2F4F5313E7-9683-4A37-B02F-E30B7B8DB288.jpeg,4.55,37.5911572976479,127.098048924301,,"서울특별시 중랑구 용마산로 448, 까치유치원 2,3층 (망우동)"
30,스트롱라인 면목점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201111_223%2F1605072141738ubJ2A_JPEG%2FC5yGou4Me__8Q-Lq-NLQyMHU.jpg,,37.5932034361632,127.093057465632,,"서울특별시 중랑구 상봉로 81, 청풍빌딩 2층 (면목동)"
31,크로스핏 파무짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201130_253%2F1606725911385XfXLc_JPEG%2F6Yo-5X3I1NMC2zG1IEuaqOEB.jpg,4.0,37.6143379073017,127.07060182177212,02-972-9108,"서울특별시 중랑구 중랑천로 332, 상가동 1, 지하1층 101, B01호 (묵동, 묵동한국아파트)"
32,BODY EFFECT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220103_153%2F1641216483672Xd4vg_JPEG%2F8A4CB7BA-5B6F-47F9-A6F6-88896F506636.jpeg,,37.6039458801724,127.079334580117,,"서울특별시 중랑구 동일로 822, 3층 (중화동)"
33,HELIO GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220711_144%2F1657534812641isc3H_JPEG%2FKakaoTalk_20220711_191348858.jpg,,37.5965223858128,127.087565034141,,"서울특별시 중랑구 망우로 316, 이지팰리스 4층 402호 (상봉동)"
34,에이블짐 상봉역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220624_255%2F1656047858842lLNbb_JPEG%2FKakaoTalk_20220620_160617050.jpg,5.0,37.5958131310758,127.085343449345,,"서울특별시 중랑구 면목로 491, 주함해븐타워 지하2층 (상봉동)"
35,짐프릭 면목점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220607_68%2F1654596874634Sw6wO_JPEG%2FKakaoTalk_20220524_103807289_01.jpg,,37.5846436762609,127.080124841926,02-432-9679,"서울특별시 중랑구 동일로 608, 6층 (면목동)"
36,엠크루짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_286%2F1642476620513AARqc_JPEG%2FKakaoTalk_20220118_120742010.jpg,,37.6115670192576,127.078073728968,02-978-9688,"서울특별시 중랑구 공릉로 8, 지하1층 (묵동, 대길빌딩)"
37,닥터바디짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210413_130%2F1618250648793oVKuA_JPEG%2FxpmMr6j46stCdN509T962XrT.jpg,,37.5834834597696,127.088222261077,070-7783-8119,"서울특별시 중랑구 면목로 353, 경희솔한의원 3층 (면목동)"
38,프리빗 PT 스튜디오,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_284%2F1653374201536DREtg_JPEG%2FKakaoTalk_20220524_153353710_06.jpg,,37.5931925050475,127.074144907488,02-491-7877,"서울특별시 중랑구 망우로 192, 2층 (상봉동)"
39,토니바디PT 용마점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_94%2F1655369368532E9HJ6_JPEG%2F53FE87D1-2385-492C-AAB5-043C1F5ADA31.jpeg,,37.5764421819337,127.086042226764,,"서울특별시 중랑구 면목로 266-1, 2층 (면목동)"
40,J-PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191112_182%2F1573551977031MvOjc_JPEG%2FIMG_4772.,5.0,37.6124868594094,127.078042411567,,"서울특별시 중랑구 공릉로 18, 3층 (묵동)"
41,콤마짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220531_2%2F1654005393027zXghg_JPEG%2F20220531_195428.jpg,,37.6066433737249,127.106339503555,,"서울특별시 중랑구 양원역로10길 3, 제이타워 7층 (망우동)"
42,퍼플피플,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220608_50%2F1654672249849abpXN_JPEG%2F%25B7%25CE%25B0%25ED.jpg,,37.59891376744,127.078105801132,,"서울특별시 중랑구 중랑역로 62, 5층 (중화동)"
43,코어핏 PT&필라테스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220613_67%2F1655106940202kzfSu_JPEG%2FKakaoTalk_20220613_165429986.jpg,,37.5952225370413,127.088876000881,,"서울특별시 중랑구 봉우재로33길 65, 4층 (상봉동)"
44,뉴페이스짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_187%2F1657684309849mWFyD_JPEG%2FKakaoTalk_20220713_125107562_12.jpg,,37.5938323106315,127.085827969116,,"서울특별시 중랑구 면목로 469, 2층 (상봉동, 대성타워)"
