id,name,img,grade,lat,lng,phoneNumber,address
18,휘트니스 452,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200104_90%2F1578138639823ejKx5_JPEG%2FwNdgPKEUgLgqcQvoiZq9ppYc.jpg,4.5,37.50659834449792,126.96358755940769,02-825-3351,"서울특별시 동작구 흑석한강로 2, 302호 (흑석동, 흑석한강센트레빌)"
19,더블유짐 상도점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220110_232%2F1641824069634HTI67_JPEG%2FScreenshot_20220110-231103_Gallery.jpg,,37.50036177357281,126.94763147583812,02-813-0010,"서울특별시 동작구 상도로 311, 2층 (상도1동)"
20,원투원휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170902_149%2F1504326017222LciLn_PNG%2FrfS3CJeBDUGJkZSEluZAGXtz.png,4.53,37.5121929132242,126.93849821031988,823-0121,"서울특별시 동작구 장승배기로28길 20, 지1층 (노량진동)"
21,바디킹PT샵,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_90%2F1657692037070F8g7G_JPEG%2F1657691706869.jpg,4.82,37.49955762216506,126.92624835972748,,"서울특별시 동작구 상도로 78, 3층 (대방동)"
22,크로스핏 보라매. 엘루이짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220714_22%2F1657782767530p45kp_PNG%2FUntitled-2-02.png,4.57,37.49069114671363,126.92106191674516,,"서울특별시 동작구 보라매로5가길 24, 지하2층 (신대방동, 보라매나산스위트)"
23,예스휘트니스센터,,4.0,37.49883413690437,126.9274753026806,02-3280-3030,"서울특별시 동작구 국사봉1길 32, 성대빌딩 3층 (상도동)"
24,클레어 피트니스 필라테스&PT 이수역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220624_98%2F1656064688780aMecc_PNG%2FKakaoTalk_20220624_185708711.png,,37.48426919326965,126.97879598657616,,"서울특별시 동작구 동작대로 85, 5층 (사당동)"
25,투혼짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_160%2F1441033893718zbmCW_JPEG%2FSUBMIT_1426577257122_35966449.jpg,,37.513197445520056,126.94230297450608,070-8836-9158,"서울특별시 동작구 만양로18길 15, 3층 (노량진동)"
26,Keep Fit studio,,,37.50780910762673,126.94501145824567,,"서울특별시 동작구 만양로 38, 1층 (노량진동)"
27,고위드 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_32%2F1653298256964k89eI_JPEG%2F%25B0%25ED%25C0%25A7%25B5%25E5-%25BA%25B8%25B6%25F3%25B8%25C5%25C1%25A1.jpg,,37.49211036173452,126.92063378503548,02-848-8484,"서울특별시 동작구 보라매로5길 35, 2층 (신대방동, 파크스퀘어,보라매현대APT)"
28,커브스 사당클럽,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210930_51%2F1632975389387ziigm_PNG%2Fo6MyS1ViG83JSNE_GgVJj65F.png,,37.48846315294249,126.97524345816828,02-3482-7330,"서울특별시 동작구 동작대로29길 69, 금강산보석불가마사우나 404호 (사당동)"
29,J.J GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220603_131%2F1654220368015CqF3h_JPEG%2FKakaoTalk_20220603_090359209_03.jpg,,37.51344388625497,126.93922415946516,,"서울특별시 동작구 노량진로 146, 이데아빌딩 지1층 (노량진동)"
30,엑스 콩고,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200730_216%2F1596073444503ezDHN_JPEG%2FDwHBAfob76YRlF4rBzT3jtzR.jpg,,37.51281705259498,126.93877654879084,02-814-9628,"서울특별시 동작구 노량진로 140, 메가스터디타워 B201, B203~B207호 (노량진동)"
31,모브트레이닝 센터,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210715_106%2F1626335993022baSA9_PNG%2FuzpaOn5VJZEmoVZxsIGMu_3r.PNG.png,,37.51219122911134,126.92929442703664,02-6884-4619,"서울특별시 동작구 등용로 124, 삼하빌딩 지1층 (대방동)"
32,펠리스짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220123_159%2F1642929577222AC9nD_JPEG%2FKakaoTalk_20220123_181759953.jpg,,37.49968716282801,126.918228785889,,"서울특별시 동작구 상도로 8, 3층 (대방동)"
33,얼티밋크로스핏 이수점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201124_99%2F1606210006779DyqkU_JPEG%2FjwEgmc3ZKQ6p7Qx_TZCq5cFg.jpg,,37.481927163520126,126.9775352823707,,"서울특별시 동작구 동작대로13길 12, 자매빌딩 지층 (사당동)"
34,휘트니스 벨라,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220324_122%2F1648106216701apu3h_JPEG%2F%25C0%25CC%25B9%25CC%25C1%25F61.jpg,,37.48824325097631,126.97707439623844,,"서울특별시 동작구 동작대로29길 36, 지하1층 (사당동)"
35,업투 이수역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210709_121%2F1625818613166DBNBo_JPEG%2F-ZayR7uDhlB_YxCji0q-9-CH.jpg,,37.48846315294249,126.97524345816828,,"서울특별시 동작구 동작대로29길 69, 금강산보석불가마사우나 6층 601호 (사당동)"
36,더 본짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211025_232%2F1635145320083usuHA_JPEG%2FtmsDgkVfNT9HkC9546c-ar54.jpg,,37.50404724196344,126.94589115583288,,"서울특별시 동작구 양녕로 269-1, 상도한의원 지1층 (상도1동)"
37,아이런 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170110_148%2F1484053399631B6Djv_JPEG%2F186060623339501_0.jpeg,,37.49694253026256,126.95064891830012,02-825-5454,"서울특별시 동작구 상도로 357, 지하2층 (상도동)"
38,피트니스 킹덤,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220302_62%2F1646223192190Su6AH_JPEG%2F12.jpg,,37.49997068839388,126.92452690226298,,"서울특별시 동작구 상도로 61, 지1층 (대방동, 대방주상복합빌딩)"
39,바디테일러 PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220128_80%2F16433509240756Gq7l_JPEG%2FIMG_20210808_132751_685.jpg,,37.49913792881443,126.92271168808983,,"서울특별시 동작구 여의대방로24길 101, 4층 (대방동)"
40,클럽컬리넌,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220317_97%2F1647492810578Ei3kv_JPEG%2F20220317_125600.jpg,,37.486329677676025,126.97808431877657,,"서울특별시 동작구 동작대로25길 16, 6~7층 (사당동)"
41,트루머슬짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220312_218%2F1647075057808WV4l0_JPEG%2FKakaoTalk_20200606_233307118_05.jpg,,37.49557339009916,126.95064026176352,,"서울특별시 동작구 상도로62길 29, 지하1층 (상도동)"
42,프롬 베이스먼트,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220529_96%2F1653818448806ERqmO_JPEG%2FIMG_4989_2.jpg,,37.49788011231075,126.92311971880508,,"서울특별시 동작구 여의대방로22길 110, 지1층 (신대방동)"
